Customer_ID,Name,Email,Phone,Gender,Age
100,Suresh Gupta,suresh.gupta@email.com,Unknown,Male,48
101,Arjun Kulkarni,arjun.kulkarni@email.com,8481367606.0,Male,48
102,Sandeep Rao,sandeep.rao@email.com,9623708840.0,Female,48
103,Deepika Pandey,deepika.pandey@email.com,8117574539.0,Male,50
104,Meera Gupta,meera.gupta@email.com,7811653542.0,Male,61
105,Sai Yadav,sai.yadav@email.com,9773210779.0,Male,50
106,Arjun Pandey,arjun.pandey@email.com,8851319995.0,Female,19
107,Sai Patil,sai.patil@email.com,8225078951.0,Female,53
108,Ishaan Rao,ishaan.rao@email.com,9842572396.0,Female,75
109,Simran Choudhury,simran.choudhury@email.com,7200550700.0,Male,73
110,Riya Gupta,riya.gupta@email.com,9262195478.0,Male,24
111,Arjun Yadav,arjun.yadav@email.com,8348066078.0,Male,33
112,Rohit Joshi,rohit.joshi@email.com,9442294850.0,Male,23
113,Pooja Singh,pooja.singh@email.com,8424039274.0,Female,62
114,Neha Yadav,neha.yadav@email.com,9412070304.0,Male,21
115,Karan Gupta,karan.gupta@email.com,Unknown,Male,22
116,Diya Yadav,diya.yadav@email.com,7495500653.0,Female,31
117,Sneha Mehta,sneha.mehta@email.com,8362370499.0,Male,52
118,Priya Banerjee,priya.banerjee@email.com,8130224539.0,Male,60
119,Neha Reddy,neha.reddy@email.com,9182871223.0,Female,50
120,Meera Rao,meera.rao@email.com,7042076275.0,Female,48
121,Aarav Patel,aarav.patel@email.com,7961035403.0,Male,48
122,Priya Yadav,priya.yadav@email.com,7635897921.0,Male,48
123,Vihaan Singh,vihaan.singh@email.com,9974672173.0,Male,72
124,Sanjay Mehta,sanjay.mehta@email.com,7843720138.0,Female,40
125,Karan Kulkarni,karan.kulkarni@email.com,9959191921.0,Female,40
126,Sneha Iyer,sneha.iyer@email.com,9918104586.0,Male,41
127,Sunita Gupta,sunita.gupta@email.com,9966195636.0,Male,30
128,Kiran Yadav,kiran.yadav@email.com,8696350245.0,Female,47
129,Kavita Choudhury,kavita.choudhury@email.com,9249710563.0,Male,61
130,Ramesh Mehta,ramesh.mehta@email.com,Unknown,Male,27
131,Vihaan Verma,vihaan.verma@email.com,7967485733.0,Male,59
132,Aarav Gill,aarav.gill@email.com,7728645911.0,Female,60
133,Simran Chatterjee,simran.chatterjee@email.com,9374884941.0,Female,46
134,Amit Gill,amit.gill@email.com,7827424723.0,Male,26
135,Krishna Mehta,krishna.mehta@email.com,8670454249.0,Male,72
136,Sandeep Das,sandeep.das@email.com,7923885778.0,Female,32
137,Rajesh Iyer,rajesh.iyer@email.com,8036414160.0,Female,55
138,Vihaan Gupta,vihaan.gupta@email.com,9481234382.0,Female,34
139,Saisha Das,saisha.das@email.com,7709209002.0,Male,57
140,Krishna Mehta,krishna.mehta1@email.com,7419423697.0,Male,48
141,Arjun Sen,arjun.sen@email.com,7959391582.0,Female,48
142,Sai Sen,sai.sen@email.com,7343538819.0,Female,48
143,Sunita Singh,sunita.singh@email.com,9566974853.0,Male,71
144,Saisha Rao,saisha.rao@email.com,8246308127.0,Female,35
145,Rajesh Chatterjee,rajesh.chatterjee@email.com,Unknown,Male,51
146,Rohit Gupta,rohit.gupta@email.com,7747664702.0,Male,37
147,Vikram Das,vikram.das@email.com,9547372211.0,Male,65
148,Rahul Gill,rahul.gill@email.com,9124795211.0,Male,41
149,Shaurya Reddy,shaurya.reddy@email.com,7710029671.0,Male,54
150,Suresh Das,suresh.das@email.com,8410948406.0,Male,27
151,Krishna Sen,krishna.sen@email.com,8025456739.0,Female,73
152,Sunita Reddy,sunita.reddy@email.com,9667922611.0,Male,28
153,Aarav Iyer,aarav.iyer@email.com,8640228022.0,Male,45
154,Sai Chatterjee,sai.chatterjee@email.com,7698013752.0,Male,47
155,Ramesh Prasad,ramesh.prasad@email.com,8954004320.0,Male,66
156,Rajesh Sen,rajesh.sen@email.com,7715429489.0,Female,40
157,Kiran Nair,kiran.nair@email.com,8683629854.0,Female,34
158,Sneha Patel,sneha.patel@email.com,8880840564.0,Female,66
159,Ananya Joshi,ananya.joshi@email.com,8594619621.0,Male,53
160,Kiran Gupta,kiran.gupta@email.com,Unknown,Male,48
161,Sai Choudhury,sai.choudhury@email.com,7619274444.0,Male,48
162,Karan Bhat,karan.bhat@email.com,7827495822.0,Female,48
163,Kavita Chatterjee,kavita.chatterjee@email.com,8355431652.0,Female,20
164,Sneha Bhat,sneha.bhat@email.com,8783689405.0,Female,73
165,Arjun Choudhury,arjun.choudhury@email.com,7547461493.0,Female,59
166,Saisha Nair,saisha.nair@email.com,9833778006.0,Female,32
167,Saisha Iyer,saisha.iyer@email.com,7771120303.0,Female,27
168,Pooja Banerjee,pooja.banerjee@email.com,8571086291.0,Female,58
